,original position,computed position,offset
0,-0.08867039024920453 0.20295444466879609 0.28042582975703767,0.06040940446179711 -0.13434996962875306 -0.2060420248304657,0.6104506750284214
1,-0.7656654554677571 0.08138126238584276 -0.9790640065491489,-1.1769139662486667 0.0636904812918252 -1.1527978657404356,0.4467905048059216
2,0.5303147903765753 -0.087466535972055 -0.9083953759218502,-0.41144997573463377 0.17657351191374177 0.8807001887872687,2.038995086124014
3,0.8561043933368697 -0.6958402037900839 -0.9738763158729298,8.246456589958642 -6.556000189438297 -9.218424258445097,12.527224410254478
4,-0.10986972450779131 -0.03867724856077581 -0.5474862779756644,-0.9033840588722889 -0.6214508901868638 -5.668466464195288,5.214760606573425
5,-0.8702918250165674 0.4865434280411225 -0.8569874064265783,-1.1140455798068534 0.5514329258049064 -1.1410723152395423,0.37990890396208016
6,-0.13122590954952318 0.02364737464184885 -0.7413154592029603,0.13921879841744522 -0.028063701031223617 0.7821385980581074,1.5481365056091834
7,0.7922422649328762 0.9745778037017385 -0.33765894139953034,-9.321232400517406 -12.263894145503986 3.995217961928231,17.213754140744623
8,-0.0012664896809699844 0.24660933276532138 0.3926715837336878,0.0023113461668497924 0.16195263064253726 0.2690001481770542,0.14991391561925907
9,-0.6271345447732812 0.6918652731439165 -0.2525429483565893,-2.4610595644803963 2.718637548616974 -1.0462517139165783,2.8462361882072855
10,0.9541327587482906 0.13608780198425108 -0.9391925865348623,2.0648712983523057 -0.6008867953081746 -2.878020459451102,2.352854687653469
11,0.728418941381578 0.5067792244623781 -0.8923712934529042,1.1011873913013952 0.7604062061334967 -1.341897161666535,0.636676110185111
12,0.18902937831049726 -0.24103873953666555 -0.5023721400874095,-0.14699373440798563 0.18972792327762528 0.39295354403435223,1.0488467622685784
13,0.5427690013961384 -0.910695035290038 -0.5462450220337283,1.3475640712236918 -2.47155068233766 -1.3477920666911325,1.9303997306615555
14,-0.8482553838401983 -0.11250723577808763 0.8235025462411787,0.11593054728926588 0.022464590987336205 -0.10746682648382783,1.3470619424363452
15,0.9520747800077907 0.07365724178413768 0.7020934621422159,8.698597953747615 -0.34468446023313687 5.69815789024316,9.22736640817251
16,-0.7073921477505916 0.5140617089953401 0.017111870505752913,1.3577579124607835 -0.9770816544224511 -0.05576154401260401,2.5482668298275857
17,0.1273342945325706 -0.9414724668932126 -0.9172079249068152,-0.1281455060460982 0.8287078447478751 0.8106443300765718,2.4868216018196057
18,0.13643816720410262 -0.446326365661861 -0.9835206590889016,-0.05961920144464276 0.170410172570952 0.3193644398584216,1.4547549726506663
19,-0.994196116722248 -0.8461384925079998 -0.07433811607201579,-0.1470509446083816 -0.15130552585950544 -0.02462168031431501,1.0967768771093915
