,original position,computed position,offset
0,-0.4977302646810362 0.4443278609184298 0.11724711913775465,-0.8666075490323752 0.9371594704942722 -1.880990435096483,2.090910512063958
1,-0.3780772394156695 -0.3718552780709161 0.9425303128729765,-0.5964782522126048 0.8539344971871671 -2.3224773047090905,3.4943574972213294
2,-0.3450368296959414 0.8216408197064944 -0.4243103607504046,-0.9006473314209172 1.087449438126265 -2.024230688435731,1.714381027133125
3,-0.12686780270204845 -0.2676748721769373 -0.02898299236916002,-0.7730475925611824 0.8338962318247903 -2.0238259914435948,2.3686295212527995
4,0.512613474655695 -0.17235549206399403 0.8023499761471131,-1.0263703314412975 0.8358184789542266 -2.398504479154919,3.6919310875603166
5,0.7762084997589942 0.8931872080179626 0.6363030078401679,-0.9438009267353905 0.5110986469146624 -2.0731256070966375,3.231938662040774
6,0.8403012869575546 0.6020867659417655 0.833801447025625,-1.0065785784376513 0.5806521606838837 -2.2116205555869612,3.561743934297022
7,0.6151382512791523 -0.037300125163803655 0.00857015568308328,-0.9116409935960436 0.7040814747406813 -1.9469920009483566,2.5893869714099544
8,0.08614423355737344 -0.9156749334464602 0.7860901739314052,-0.7702468695413619 1.1501655400863486 -2.2096000558566,3.738350242607057
9,-0.173563804343845 0.7951196108575662 0.5177079521656238,-0.7701918871674793 0.6445716463190904 -2.057979884558432,2.6481687240598415
10,-0.2645921270088172 0.14706168674613762 0.34827298719654376,-0.6596786625606492 0.6905577916064841 -2.0777890894648947,2.5173912263268754
11,-0.3900813930121154 -0.3510283093689892 0.8425896939163429,-0.5045050922292571 0.9014964679293291 -2.2743911288154104,3.3611724963122995
12,-0.44256075179207244 -0.8579465773270412 0.9525292447626337,-0.5919517603387559 1.0498976951899515 -2.1857708646956144,3.675746865418801
13,-0.048536591349215064 0.0622760434647156 -0.968456464993446,-0.754112294172206 0.7784643609041335 -2.4683029092785382,1.805630675106484
14,0.9148960725127981 -0.3406532262795261 0.8666245946034528,-1.0922506246402752 0.8700919301117396 -2.26292463177719,3.910066503009518
15,-0.12493961089274852 0.8220636377360309 0.6240310816508357,-0.724474104874774 0.5294923591192402 -2.1835810409046865,2.8857798587672048
16,0.09126475467595352 0.7590592291615956 -0.3727416620165367,-0.6607339763627286 1.1020674677860811 -2.0817686454146322,1.8984019524934266
17,0.5571112550039472 0.8973849623655932 -0.5148396373250446,-0.5630758516552264 1.008709963022572 -2.050205138874542,1.9038276269255752
18,0.4223026077875325 -0.29424786652082147 -0.052586643219004525,-0.9589459621088128 0.9191030151935986 -1.915862953498899,2.6176070336183233
19,0.8959876213106324 0.5987296292268078 -0.8265752484042328,-0.4663619167350048 0.9137643112459563 -2.144221447460661,1.9213106517624678
