,original position,computed position,offset
0,0.1973895539656756 0.35119748659011174 -0.8389032481338454,-0.12165457440069695 -0.20913934807677473 0.4875296664620378,1.4748528065718605
1,-0.035782160304667965 0.3087503080545013 -0.47487788362363115,0.031214776240809466 -0.221429491756524 0.3438819983834636,0.9777253980634897
2,-0.557423006178962 -0.0753341992517127 0.14771752830516927,0.9509083410223444 -0.017717851498177624 -0.06322307643614652,1.52409941775699
3,-0.5215548168590523 -0.21271217228731776 -0.3029499969218601,-0.5016701770727015 -0.26921736987933537 -0.2484442656077072,0.08098833866944367
4,-0.6819133376239435 0.7640804602376339 -0.02674123830869113,0.5006863880752465 -0.5846640359900772 0.015468410553468055,1.7942785407470625
5,-0.5313670715866474 -0.08907275504488776 0.9322330075190404,-0.4261498203581407 -0.096478294377567 0.6742830719147078,0.2786820432808147
6,-0.9148890778682102 -0.2909690668743954 -0.9840060088460709,-1.6169016544997803 -0.2516345055658686 -1.8046373623121204,1.080650120878053
7,-0.10533502604427758 -0.29650049109947174 0.884625896869089,-0.19813785363860623 -0.42468796019729665 1.2663967175411173,0.4132715228028692
8,0.6387662840102679 -0.07242045197179525 -0.5527702677668238,0.6653783509869035 -0.08169538278202287 -0.5535941942522883,0.028194065069742875
9,0.8563276462929132 0.9863602491364221 -0.2430799524288303,0.6369948596605886 0.9977312614446658 -0.31555212489882906,0.23127556506327326
10,0.19096699753412838 -0.9804442595565641 -0.42264849189279796,0.2697501942125842 -1.5858088289824235 -0.6506632333603444,0.6516623177087535
11,0.5812613831893376 0.3933166323329458 -0.05075408086126254,-3.162019202032165 -2.8846676147367085 0.3320079265447957,4.9903744366576905
12,-0.6763482532459633 -0.6957004500860358 0.21440413107718514,-0.743162846426564 -0.660386497746718 0.30324293500431104,0.1166344639243269
13,-0.4291353054952629 -0.5708976236460417 -0.44097485206184817,-0.3933852542843516 -0.44990031003803294 -0.44625058603683865,0.12627845988494027
