,original position,computed position,offset
0,-0.9450091404861356 -0.28149477824782454 0.6817057368145725,-3.8963612714637827 -1.028769118981654 2.4143686262469153,3.5030014315956985
1,0.1973895539656756 0.35119748659011174 -0.8389032481338454,-0.09841114472290242 -0.1691810008150342 0.39438182081732776,1.3708697548624444
2,0.9320557867697403 0.27066143518541974 0.9954570581542073,1.2239068643278457 0.3596730173664627 1.464297890310545,0.5593852332080702
3,-0.035782160304667965 0.3087503080545013 -0.47487788362363115,0.05100286758245394 -0.3618010572871946 0.5618803060523434,1.2377553548610425
4,-0.557423006178962 -0.0753341992517127 0.14771752830516927,-0.9287078819474681 0.017304200234316405 0.06174703372996992,0.3922056322533787
5,-0.5215548168590523 -0.21271217228731776 -0.3029499969218601,-0.505171899663908 -0.2710965418714849 -0.25017843865066275,0.08038639157179499
6,-0.6819133376239435 0.7640804602376339 -0.02674123830869113,-0.08251562140595309 0.09635555787504929 -0.002549271438931135,0.8976187490819771
7,-0.5313670715866474 -0.08907275504488776 0.9322330075190404,-0.40931279484874866 -0.09266647180734373 0.6476423912432058,0.3096804484342524
8,-0.9148890778682102 -0.2909690668743954 -0.9840060088460709,-1.4832181291285917 -0.23082966087079132 -1.6554320696222053,0.8817185569955693
9,-0.10533502604427758 -0.29650049109947174 0.884625896869089,-0.23470008703043035 -0.5030553192570789 1.5000839787235838,0.6619583571186209
10,0.6387662840102679 -0.07242045197179525 -0.5527702677668238,0.6765115399260576 -0.08306231954908143 -0.5628569975146548,0.04049315752922623
11,0.8563276462929132 0.9863602491364221 -0.2430799524288303,0.6592046837601044 1.032518725549292 -0.32655434427618124,0.21898867869539218
12,0.8969754088827306 0.5653212772241771 0.944461869046135,0.8543892535480963 0.5323053612130799 0.8982799949601215,0.07096757590853621
13,0.8275965092979563 -0.24070755982610015 -0.9718188615291807,0.8816066044365668 -0.29144308278224473 -1.0602621057993196,0.11538366922378003
14,0.5339409242665714 0.25245702495262057 -0.8976401715368085,0.6518755662578786 0.3445098082510481 -0.8790799682754599,0.1507540242902578
15,0.5812613831893376 0.3933166323329458 -0.05075408086126254,-2.5858621874674346 -2.3590473149453244 0.2715121852011193,4.208329188208631
16,-0.6763482532459633 -0.6957004500860358 0.21440413107718514,-0.7151984008091659 -0.6355368401090942 0.2918322184896686,0.10547086162298734
17,-0.4291353054952629 -0.5708976236460417 -0.44097485206184817,-0.39030399239731106 -0.4463763836498671 -0.4427552467788223,0.1304476135942866
