,original position,computed position,offset
0,-0.9450091404861356 -0.28149477824782454 0.6817057368145725,-3.1579314293772405 -0.8337990520022793 1.9568027797543397,2.6130322493976648
1,0.5812613831893376 0.3933166323329458 -0.05075408086126254,-1.9344115903988695 -1.7647376919181001 0.20311071507718717,3.3241925803234746
2,0.1973895539656756 0.35119748659011174 -0.8389032481338454,-0.1087600869347101 -0.18697211995809923 0.4358551182219883,1.4171672521724052
3,-0.5313670715866474 -0.08907275504488776 0.9322330075190404,-0.41880052996843586 -0.0948144499552268 0.6626545275304848,0.2921930016705876
4,0.9320557867697403 0.27066143518541974 0.9954570581542073,1.1157967885584963 0.32790239960705214 1.3349536072736894,0.39025016413871133
5,-0.035782160304667965 0.3087503080545013 -0.47487788362363115,0.06337163958848242 -0.4495419040521492 0.6981426326559126,1.4002912863356594
6,-0.557423006178962 -0.0753341992517127 0.14771752830516927,23.054198134063974 -0.4295586034188657 -1.5328052851412968,23.674000184282097
7,-0.5215548168590523 -0.21271217228731776 -0.3029499969218601,-0.455867656674546 -0.24463780617597217 -0.2257612877003866,0.10626450933201816
8,-0.6819133376239435 0.7640804602376339 -0.02674123830869113,0.4474619073834651 -0.5225124767788131 0.013824071625061083,1.7124413490645956
9,-0.9148890778682102 -0.2909690668743954 -0.9840060088460709,-1.4041288954054667 -0.21852119413868268 -1.5671599191570353,0.7646389843833405
10,-0.10533502604427758 -0.29650049109947174 0.884625896869089,-0.21199491500102122 -0.454389135496523 1.354964029146985,0.5074673532518749
11,0.8969754088827306 0.5653212772241771 0.944461869046135,0.66658233046091 0.4152970636284777 0.7008252619755418,0.36735137342136326
12,0.6387662840102679 -0.07242045197179525 -0.5527702677668238,0.4869142977954944 -0.05978350495089333 -0.40511226125438043,0.2121829518001143
13,0.8563276462929132 0.9863602491364221 -0.2430799524288303,0.3991108693387925 0.6251312472660258 -0.19771004581917678,0.5844587251007257
14,0.19096699753412838 -0.9804442595565641 -0.42264849189279796,-0.04366823733715481 0.25671705823049773 0.10533195938516382,1.3654249069807545
15,0.8275965092979563 -0.24070755982610015 -0.9718188615291807,0.4730052277452004 -0.15636691133261335 -0.5688586227682891,0.5433463683174504
16,0.9685122892509723 0.5731579252684238 0.5017990501803438,0.47707746646555077 0.340034311627318 0.28432045109677523,0.5857915545162612
17,0.5339409242665714 0.25245702495262057 -0.8976401715368085,0.32871061846974936 0.1737203202586335 -0.443279262198764,0.504740312455841
18,-0.6763482532459633 -0.6957004500860358 0.21440413107718514,-0.7004055354265076 -0.6223916612177302 0.28579608261806155,0.10511775347707442
19,-0.4291353054952629 -0.5708976236460417 -0.44097485206184817,-0.17821479181913094 -0.20381773139578496 -0.20216430184806738,0.50471698046664
